id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words
138076,2025-09-10T06:13:41+00:00," 
 
 
Sender kasih saran pliss, gue kan lagi deket sama cowo, nah gue mikirnya pas si cowo ini lagi deketin gue dia jomblo jdi gue kasih jalan lah yaa ke dia, nah trs gue iseng stalking fb dia, liat yg like postingan dia, gue pikir biasa aja gtu ada cewe like postingan dia, gue iseng stalking fb si cewe ini, trs di fb cewe ini ada foto cowo yg lgi deket sama gue dijadiin poto sampul fb, trs di lopein sama cowo yg lg deket sama gue, disitu gue curiga jgn² si cowo ini udh punya cewe, gue tanyain dong ke si cowo ini, katanya ngga punya cewe si cowo ini, disitu gue pura² percaya aja sampe sekarang, jdi gmn yaa sender gue bingung, tp kayanya udh putus, tp gue pingin si cowo ini jujur sama gue pliss, gue mau ngomong langsung juga gaenak, ntr ketawan gue suka stalking akun fb dia",151,777,4.04,3,panjang,178.557
137834,2025-09-06T14:08:32+00:00," 
 
 
guys, aku kan pkl dptnya sm cowo ya (BERDUA DOANG JIRR😭 btw ni klmpk udh ditentuin sm guru, jd ga bs milih) trs si cwo ini punya cewe, kmrn aku ngechat trs buat dia konsul sm pembimbing, karna posisinya aku emg lg ga brgkt kan, trs dia tb² chat klo lg ribut, KEK WHATTT DIA RIBUT SM SIAPAA😭ywdh aku bls aja ""semoga cpt selese masalhnya"" trnyta sm cewenya, dia ngirim fto 1×lihat byk bgt, isinya chatan sm cwenya (tp ditutupin njrr lah, trs gue hrs liat affah? stiker lu?☺️) disitu aku bingung nanggepinnya gmn, trs dia blg lg itu karna dia ga bales chat lama gara² main sm temen cowonya. mnrt aku cmn bales chat lama masa smpe cewenya minta putus?😭 aku hampir mikir *apa cewenya marah ya karna dia pkl sm cewe? 
soalnya emg dia sm aku tuh keluar brg trs buat ngasih surat ke tmpt pkl, tp kan kita ga semotor jirr, aku jg gaenak klo semisal boncengan sm ni cwo, karna tau dia udh punya cwe. tp si cowo ini yg malah nawarin buat bareng aja, boncengan (krna wlwpun kita semotor, aku tuh sm tmn aku loh, bkn pake motor sendiri. aku blm bs pake motor😔💔) difoto yg 1×liat aku cmn liat balesan cwenya yg singkat bgt. duh aku jd gaenak sm cewenya😔 bkn salah aku sih, salahin aja tuh sekolah",227,1181,4.026,3,panjang,178.557
137676,2025-09-03T14:14:19+00:00," 
 
 
pls ak dr dlu smpe skrg dkt sm cwo indo itu cm 3/4 kali 😭😭 sisa nya bule. gatau knp ya tipe ak itu bule, kebanyakan komunikasi sm bule jd kadang jokes indo atau basa basi indo itu ak anggap aneh krn ga pke bhsa inggris 😭😭 ni td ada cwo yg dm aku dia kaya mau ngedeketin tp kebanyakan basa basi nya, mnrutku aneh krn ak udh terbiasa komunikasi sm org luar jdi ya begitulah ngerasa aneh 😔😔😔😔 tmnlu blg jg dia yg mau ngedeketin buat jd bahan gabut aja TAPI AKU GABISAA!! anehh rasanyaa, aku ga terbiasa soalnya ak deket sm cwo indo aja udh lamaa dan gatau kapan terakhir kali soalnya lupa 😭😭 ak juga suka diomong sm tmn ku klo selera aku ketinggian bgt sdgkn muka ga seberapa 😔😔",129,675,4.062,3,panjang,178.557
137643,2025-09-02T17:17:26+00:00," 
 
 
#random 

hai teman²!!
aku cuman mau ngingetin..

belakangan ini banyak bngt kasus korupsi yang terbongkar...
kalian kesel gak? pasti kesel dong?! bayangin aja kalau korupsi itu tidak pernah dilakuin mungkin kita udah sangattt maju. ditambah lagi..kita punya SDA yang kaya.

kenapa ya kita gak maju padahal negara kita tuh kaya loh? 
Salah satu penyebabnya, karna SDM kita masih sangat rendah. Buktinya apa? yaa ituuuu, pejabat² yang korupsi, atau tidak melakukan kinerja yang baik padahal mereka sudah bersumpah di bawah kitab suci.

apakah cuman pemerintah yang salah kalau negara kita gak maju? tentu nggak dong!!!!
""negara itu bukan punya pemerintah, tapi punya kita semua"".

banyak sekali orang yang menyalahkan pemerintah atas ketidakmajuan negara ini. 
tapi masih banyak dari kita sering lupa kalau kita pun sama bobroknya seperti mereka!!! 
contohnya apa?
- pelajar yang menyontek saat ujian.
  sepele? ohhh tentu tidak!!!
  justru hal² seperti ini awal mulanya. 

coba kalian bayangin kalau orang yang suka nyontek ternyata suatu saat dia jadi pemerintah! emng bisa dipercaya? ngga kan? 

inget yaaa..
""semua hal² besar tuh dimulai dari hal² kecil yang di anggap sepele dan di lakukan secara berulang²""

jadii, buat temen² yang baca ini... ayoo rubah diri masing² buat negri kita ini!.  kita bisa mulai dari hal² sepele!! ayo kita ubah kebiasaan buruk kita yang merugikan!!.
kita harus jadi generasi yang bisa membuat negri kita lebih baik untuk anak² kita nanti...

btw makasih yang udah baca ini!
❤️🤍",232,1491,5.134,3,panjang,178.557
137529,2025-08-31T10:58:18+00:00," 
 
 
aku skrg skola dikampung papa ku, tp kluarga ku ada di kota dlu aku tinggal, mama di luar negeri sdgkn papa dsni tpi kami ga serumah krn aku pilih tinggal sm nenek, krn aku gamau tinggal sm keluarga baru nya.. skrg aku lg ngerasain homesick 🙁 aku kgn tempat tinggal ku dulu, aku kangen jadi anak kota yg bukan tinggal di pedesaan begini. jujur susah bgt beradaptasi disini, aku disini baru 10 bulan tpi aku blm terbiasa bgt disini dan blm trllu betah, disini segala apa' diomong beda hal nya dengan kehidupan aku disana. aku disini harus sampe lulus skola sedangkan aku lulus sekitar 2 tahun lagi ☹️☹️ aku juga kgn sm kaka' dan adikku disana dan kluarga lainnya dan juga tmen' ku tpi aku gabisa apa.. chat dan vc pun ga cukup, aku klo kgn harus ketemu tpi ini blm waktunya liburan smntra itu jarak kota nya dri sini kesana itu jauh 😔😔",151,834,4.358,3,panjang,178.557
137496,2025-08-30T17:18:14+00:00," 
 
 
eyyow wsup!! gimana kabarnya? apa suda mencapai titik gila? hahaha. gue bangga banget si sama lu uda bisa mencapai dititik ini di kejar - kejar deadline, ngejar - ngejar dosen kayaa?!!! seru banget kann hahahaha. semangat kuliah nya yaa, gue tau ucapan doang ga akan bikin tugas - tugas lu kelar, yaa setidak nya bisa bikin lu terhibur di tengah kacau nya tugas lu itu. gue tau tugas lu banyak, tapi jangan lupa buat peduli sama badan sendiri, jangan lupa makan bro muka lu tu uda kaya mayat idup, hehe peace🤝. don't forget to pray biar di permudah sama tuhan, i know this is hard, but trust me this is nothing in fact your dream has only just started today. so, jangan nyerah dulu! masih banyak wish list lu yang belum tercapai itu. lu pasti bisa n gue selalu ada di sini support lu dari jauh. semangat yaw☆☆

@FrostArkc",147,820,4.347,3,panjang,178.557
137422,2025-08-29T16:56:26+00:00," 
 
 
https://t.me/sansfess/137420

aneh juga ya, kalo bener-bener gak peduli, mestinya lu udah diem, tidur tenang, scroll tiktok aja. faktanya, di dalam hati lu masih keganggu sama kondisi negeri ini. peduli itu bukan kelemahan, bro. yang kelemahan itu justru pura-pura bodo amat,
padahal hati kecilnya masih resah, cuma gak berani ngaku. negara ini emang busuk di banyak sisi, tapi kalau semua anak mudanya cuma bisa ngomong ‘bodo amat’,
ya sama aja kita nyerahin masa depan ke orang-orang yang lagi karaoke di gedung parlemen. jadi kalau beneran mau bodo amat, silakan, tapi jangan heran nanti kalo harga makan naik, kuliah lu makin mahal,dan lu cuma bisa ngetik di menfes kadang sindiran paling pahit buat diri sendiri adalah sadar:
yang lu bilang bodo amat itu, justru bukti paling nyata kalo lu masih peduli.”",137,808,4.715,3,panjang,178.557
137375,2025-08-29T08:14:51+00:00,"#πππ 
 
 
Ges gua mau crita. Jdi kelas gua inikan jualan rujak dgn harga 10rb. Dgn isi timun, jambu air, mangga, ubi, paya, kedongdong, dn bengkuang. Porsi nya lebih sdikit dri pada yg d jual sama abang². Trs tadi ada beberapa org yg komen klo rujak kaya gtu harga 10rb kemahalan buat pelajar. Gua stuju karna in this economy ga semua pelajar dapet uang saku lebih di atas 15 rb, sedangkan jajanan yg lain juga emg paling murah harga 5 rb, dan rata² anak sekolah klo jajan juga pasti ga cukup yg cuma 1 atau 2 jenis jajanan doang kan. Trus tmen sekelas gua ni ada yg ga trima d blg mahal dia bilang ""ya menurut gua wajar aja si, orang buah nya juga mahal"" dia ngomong pake nada ngegas gasuka tpi ga di depan konsumen sih dia ngomong gni pas lgi evaluasi. Klo menurut kalian gmn?",146,773,4.164,3,panjang,178.557
137344,2025-08-28T10:58:45+00:00," 
 
 
aku kagum sm cowo kls sebelah dan dia tmn sekelasku pas sblum di rolling kls, aku kagum tp dia udh pnya pcr.. aku lumayan akrab sm dia disekola, hari ini ak bisa dkt bgt sm dia diskola dan aku ngrsa jd ibunya krn td ada bbrpa hal yg aku lakuin ke dia, ak jg baru tau klo dia udh ga ada ibu jd ak ngerasa kasian bgt sm dia, dan ak tau gmn caranya treat seseorang yg udh kehilangan ibu nya.. trs td jg ak ngeliat dia nangis disekola tp gatau krn apa, jujur kasian liatnya 🙁 aku bknnya mau hancuri hubungan dia sm pcrnya tp aku ke dia cm kagum dan cm sebatas tmn diskola, tp aku salah ga ya? soalnya sblm dia pacaran juga kita begitu diskola, bkn cuma sm ak akrab dan selalu bercanda nya tp sm tmn' cwe ku yg lain juga",145,715,3.834,3,panjang,178.557
137126,2025-08-24T11:32:03+00:00,"#2Al 
 
 
haii kenalin aku anak cewe kedua dari 3 bersaudara, aku mau sedikit cerita ke kalian tentang masalah yang aku jalani sekarang. Jadi tuhh aku punya kakak cowo, aku sama dia beda 1 tahun sekarang dia udah usia 20 tahun dan aku 19 tahun. Jadi gini guys mamahku tuhh pernah 2 kali jual emas buat kakaku sama aku buat uang saku/kebutuhan pas keterima kerja gituu ya kan baru kerja pasti kita butuh buat bayar kosan apalgi kita berdua kerja diluar kota. Tapii aku aneh ya kenapa gitu pas aku pulang kerumah mamahku tuh selalu nagih uang buat gantiin emas yang dia jual waktu itu. bukan aku gamau tapi aku udah ngirim uang setiap bulan pas aku gajian itupun aku ngasih hampir setengah dari gaji aku, tapi kenapa ya pas kakaku pulang mamah gabilang apa² ga nagih emas yang dijual padahal emas yang buat kakaku lebih mahal dari aku kenapa gituu, kakaku juga jarang ngasih uang ke mamah bisa dihitung 1 tahun mungkin 3 kali. Maaf mah aku kecewa sama mamah aku juga anak mamah kakak juga anak mamah tapi mamah kenapa perhitungannya ke aku aja?ke kaka ko engg padahal dia gajinya lebih besar dari aku, mamah ngadu gada uang ke aku, pas aku lagi gada aku suruh ke kaka mamah bilangnya kasihan kaka udah kerja cape terus mamah ga kasihan ke aku kah mah?aku ini anak cewe mahh dia anak cowo, aku cape mah sebenarnya cape bangett 

Makasii udah dengerin curhatanku, semoga kalian sehat dan bahagia selalu tolong doakan aku jugaa yaa❤️",255,1421,4.514,3,panjang,178.557
137083,2025-08-23T16:45:03+00:00,"#anon 
Perjalanan membawamu
Bertemu denganku
Ku bertemu kamu
Sepertimu yang kucari
Konon aku juga seperti yang kau cari
Kukira kita asam dan garam
Dan kita bertemu di belanga
Kisah yang ternyata tak seindah itu
Kukira kita akan bersama
Begitu banyak yang sama
Latarmu dan latarku
Kukira takkan ada kendala
Kukira inikan mudah
Kau aku jadi kita
Kasih sayangmu membekas
Redam kini sudah pijar istimewa
Entah apa maksud dunia
Tentang ujung cerita
Kita tak bersama
Semoga rindu ini menghilang
Konon katanya waktu sembuhkan
Akan adakah lagi yang sepertimu
Kukira kita akan bersama
Begitu banyak yang sama
Latarmu dan latarku
Kukira takkan ada kendala
Kukira inikan mudah
Kau aku jadi kita
Kau melanjutkan perjalananmu
Ku melanjutkan perjalananku
Uh uh uh
Kukira kita akan bersama
Begitu banyak yang sama
Latarmu dan latarku
Kukira takkan ada kendala
Kukira inikan mudah
Kau aku jadi kita
Kukira kita akan bersama

===
✉️ Kirimin Aku Pesan Rahasia",148,939,5.297,3,panjang,178.557
136796,2025-08-19T00:00:29+00:00,"#jenogf 
 
 
Pliss, aku salah nggak ya? Jadi, semalem aku tuh marah2 ke kakak ku. (fyi kakak ku tuh cowok). Aku tuh marah2 lewat wa sekitar jam 10 malem. Aku tuh marah gara2 kakak ku ini ga pulang2 padahal dia bilangnya cuman mau beli nugget sama sosis. Kakak ku ini keluarnya jam 7 malem, tapi jam 10 belum pulang. Aku marah2 lah ke dia soalnya kakak ku ini sering pulang tengah malem, masalahnya tuh pas masukin motor itu suaranya kenceng alhasil aku sering kebangun. Aku kalo udah kebangun susah buat tidur lagi, padahal jam 5 aku udah harus berangkat kerja. Gataunya kakak ku nemenin pacarnya belanja DAN DIA GA BELI NUGGET OR SOSIS. Padahal dia dari pagi sampe siang udah nemenin pacarnya ikut jalan santai. KEK PLISSS LAH KENAPA NGGA SIANG AJA SIH NJIRRR. Kakak ku nih ga kapok2 abis dimarain ayah ku. Gara2 kesel, tadi sebelum berangkat aku ga masak apa2, bodo amat lah dia mau bekal apa buat kerja.",160,901,4.494,3,panjang,178.557
136780,2025-08-18T14:35:45+00:00,"#mlniejj_ 
 
 
buat cowo2 yg baca ini, tolong dong dijawab, gua mau curhat. Jadi gua punya punya cowo yg baik bgt dan hubungan gua Uda berjalan 1 tahun lebih lah, Uda bnyk bgt perjalanan yg dilalui bareng2, susah sneng slalu kita selesaikan meskipun ada cekcok. Tapi kemaren dia tiba2 bilang ke gua kalo tiba2 perasaannya ke gua kaya ga nyaman, dan katanya tiba2 hatinya jadi kosong. Dia sndri gatau ko bisa tiba2 gitu, dia ngomong jujur ke gua soal gtu karna dia gamau kehilangan gua, dia mau jujur dan dia ngajak nyari solusi kenapa dia tiba2 jadi kosong ga suka sm siapa2, bahkan ke gua yg pcrnya, bahkan cinta pertama bagi dia. Saran dong bagi yg cowo dan yg paham, itu sebenernya kenapa sih cowo gua, dia soalnya jg bingung sm diri dia sndri",133,741,4.459,3,panjang,178.557
136417,2025-08-12T12:48:29+00:00," 
 
 
Judul: Aku Ingin...  
Bab 2: Beasiswa dan Perpisahan  

Gaza, Palestina – 7 Tahun Kemudian  

Langit senja di Gaza memancarkan warna jingga keemasan, seolah mencoba menutupi luka-luka kota itu dengan keindahan. Syahza, kini berusia 18 tahun, duduk di atas reruntuhan bangunan yang sama seperti dulu tempat dia sering berbicara tentang mimpinya. Kali ini, ada seseorang di sampingnya: Rami, teman masa kecilnya yang diam-diam menyimpan perasaan padanya.  

Dia memegang selembar kertas di tangannya, matanya berbinar. ""Rami, aku dapat beasiswa!"" ujarnya, hampir tidak percaya. ""Universitas Kairo, jurusan kedokteran! Mereka memberiku kesempatan!""  

Rami menatapnya, wajahnya terlihat kompleks senang, bangga, tapi juga ada sesuatu yang tertahan. ""Aku tahu kau bisa, Syahza,"" katanya, tersenyum kecil. ""Kau selalu yang terkuat di antara kita.""  

Syahza menghela napas. ""Tapi... aku harus pergi. Tinggalkan Gaza. Tinggalkan... kalian.""  

Rami memandang jauh ke arah langit, di mana suara drone kadang masih terdengar. ""Kau harus pergi. Gaza butuh dokter seperti kau. Dan..."" Dia berhenti sejenak. ""Aku juga punya berita.""  

""Apa?"" tanya Syahza penasaran.  

""Aku diterima di program pelatihan penerbangan. Di Turki.""  

Syahza terkejut. ""Jadi... kau akan jadi pilot?""  

Rami mengangguk. ""Jika Allah mengizinkan. Aku ingin terbang membawa bantuan untuk Gaza, bukan bom.""  

Mereka terdiam, masing-masing menyimpan mimpi yang begitu besar, tapi juga sadar bahwa jalan mereka mungkin akan terpisah.  

""Kita berjanji, ya?"" Syahza tiba-tiba bersuara. ""Kita akan kembali. Kau dengan pesawatmu, aku dengan ilmu medisku. Kita akan bantu Gaza bangkit.""  

Rami tersenyum, kali ini lebih lebar. ""Janji.""  

Di kejauhan, azan Maghrib berkumandang. Mereka berdoa bersama, di atas reruntuhan yang menyaksikan mimpi-mimpi mereka tumbuh.",254,1781,5.575,3,panjang,178.557
136416,2025-08-12T12:45:50+00:00," 
 
 
Judul: Aku Ingin...  
Latar Belakang: Gaza, Palestina  

  

### Bab 1: Mimpi di Bawah Langit Gaza  

Syahza menatap langit biru yang terkadang diselubungi asap. Suara dentuman masih terdengar dari kejauhan, tapi gadis kecil berusia 11 tahun itu sudah terbiasa. Dia duduk di atas reruntuhan bangunan yang hampir roboh, memeluk buku pelajaran sainsnya erat-erat.  

""Aku ingin jadi dokter,"" bisiknya lirih, matanya berkilau penuh tekad.  

Ibunya, Umi Hanan, tersenyum lemah sambil menyiapkan teh hangat di tenda pengungsian mereka. ""Kenapa dokter, Sayang?"" tanyanya, meski sudah tahu jawabannya.  

""Karena aku ingin menyembuhkan semua orang yang terluka. Aku tidak mau lihat anak-anak menangis lagi karena sakit,"" jawab Syahza dengan polos.  

Tapi Gaza bukan tempat yang mudah untuk bermimpi. Setiap hari, ketakutan dan ketidakpastian mengintai. Sekolahnya sudah hancur dalam serangan terakhir, dan banyak guru-gurunya yang hilang atau terluka. Tapi Syahza pantang menyerah.  

Di sudut tenda, Abi Firas ayahnya memandangnya dengan bangga. ""Jika kau ingin jadi dokter, kau harus belajar lebih keras dari anak-anak lain. Gaza butuh lebih banyak pahlawan seperti kau, Syahza.""  

Syahza mengangguk mantap. Meski buku-bukunya tidak lengkap, meski listrik sering padam, dia terus membaca di bawah cahaya lilin. Dia tahu, jalan menuju mimpinya penuh rintangan, tapi dia punya tekad yang lebih besar dari ketakutan.  

Malam itu, sambil mendengar suara azan berkumandang, Syahza berdoa:  
""Ya Allah, bantu aku jadi dokter. Aku ingin melihat Gaza tersenyum lagi.""  

Dan di antara puing-puing kehancuran, sebuah mimpi kecil terus bersinar...",235,1598,5.515,3,panjang,178.557
136358,2025-08-11T12:20:33+00:00," 
 
 
Kadang aku ngerasa hidup ini seperti lintasan yang nggak ada ujungnya. Aku jalan terus, tapi kok rasanya nggak pernah sampai ke tujuan. Semua orang kelihatan punya pencapaian, punya cerita indah yang bisa dibanggakan, sementara aku? Aku cuma punya tumpukan rencana yang nggak semuanya terealisasi. Aku berusaha, sungguh. Tapi seringnya yang datang malah rasa capek, rasa ingin menyerah, dan pertanyaan-pertanyaan yang nggak pernah dapat jawaban.

Aku sering mikir, “Kenapa ya, jalanku selalu terasa lebih berat dari orang lain?” Kadang aku iri—iya, aku akui. Iri sama mereka yang hidupnya kayak berjalan di taman, penuh bunga dan matahari. Sementara aku? Seperti lagi menembus hutan gelap sendirian, dingin, dan nggak tahu kapan bisa keluar. Orang bilang, semua ini ada hikmahnya. Aku percaya… cuma, aku juga manusia. Ada saatnya aku pengen banget istirahat dari semua drama kehidupan.

Yang bikin aku bertahan mungkin cuma satu: keyakinan bahwa semua rasa ini nggak akan sia-sia. Bahwa suatu hari nanti aku akan melihat ke belakang dan bilang, “Oh, ternyata semua ini memang harus terjadi.” Tapi jujur, sampai hari itu tiba, aku cuma bisa jalan pelan-pelan, sambil meyakinkan diri sendiri bahwa aku nggak sedang kalah—aku cuma sedang mempersiapkan kemenangan yang lebih besar.",197,1275,5.264,3,panjang,178.557
136356,2025-08-11T11:58:00+00:00," 
 
 
aku mau curhat tolong kasih saran 😔😔

jadi temen aku tuh abis putus lah sama pacarnya sebenernya hubungan mereka tuh udah ga sehat dari lama cuma baru putus aja sekarang cowo nya tuh mokondo n sering chat ce sana sini merasa paling ganteng ngerasa kalo semua cewe suka sama dia, trus temen aku cerita ke aku udahh 3 4 kali dia cerita trs tentang mantannya saking keselnya aku bilang gini ""ihh stop plis aku ga mau denger kamu bahas tentang cowo babi itu lagi"" nahh dari situ dia ga pernah cerita tentang mantannya lagi, trs akhir akhir ini dia kek jadi diem diem gitu di sklh padahal dia anaknya selalu excited, itu kenapa yah dia marah sama aku kahh biasanya dia slalu excited ngebahas apa ajaa sama akuu, pas kau nanya kamu marah sama aku dia bilang engga cuma pengen sendiri aja, tolong gimana ini cuman dia temen deket aku disakola 😭",150,836,4.5,3,panjang,178.557
136182,2025-08-08T11:26:52+00:00,"#cloeesf 
 
 
pls ini ak mw ceritaa, aku kan sekertaris di sekolah baru, sblmnya aku udh blg kalau tulisan ak jlk dn aku gmw jadi sekertaris,gua di hujat pas tdi nulis di papan tulis, uda gtu kan aku ga tinggi' bgt ya, trs kata yg cwo' naek meja aja biar tmbah tinggi di situ org' ketawa, gua nahan malu,mau nulis aja geter, pas gua nulis ad cwo yg bilang ""uda tulisan nya jelek,kecil lagi"" pkoknya gua di komen di situ, sdngkn ktua kls g ngapa' in, btw ketua sama wakil itu cwo yaa, emg mrka tuh g ngapa' in dari awal msk, gua yg nyatetin guru' kluar msk jam brp, nyatetin klmpk mreka, ngisi kertas' pnilaian guru trs nnti di setor ke kpsek, trs gua blang dong ""lah lu ktnya ktua kls, ketua kls si g ngapa' in"" ak uda trlanjur ksel di situ krna mrka berisik bgt, ngatain aku, pdhl tmn cwo mrka jga ga tinggi bda dikit doang sm ak, kit hti sih ga trlalu cman malu nya itu loh, mna ada org yg ak suka di situ, tapi aku mlah di jlk' in",188,928,3.766,3,panjang,178.557
136133,2025-08-08T06:57:14+00:00,"#bot 


 

mama ku di ln, papa di indo. mereka blm cerai tp papa udh pnya istri baru dan papa blg ke keluarga dan istri baru nya kalo dia udh talak mama ku dari chat krn blm bisa ketemu lgsg, tp kata mama sbnrnya papa ku ga lakuin itu dan papa bohong, aku bisa ngerasain dan tau kalo papa sbnrnya masi syng sm mma tpi beliau kesepian krn udh 3thn jauh dari mama ku, aku dan saudara' ku jg gabisa nerima keluarga barunya. aku tinggal ga trllu dkt sm rmh papa (ak tinggal nya pisah dri ortu dan beda' kota sm saudara kandung dan aku tinggal sm nenek) datang ke rmh papa pun aku ga mau krn disitu ada org lain yg bkn siapa' bagi aku, tp aku dosa ga ya? aku juga jd kurang suka sm papa ku.. aku jarang bgt ngobrol, klo papa dan istri barunya datang kesini aku lgsg masuk kamar dan kunci pintu, tp aku juga suka kasian kalo liat papa dan sbnrnya aku jg sayang tp aku gasuka krn itu 🙁☹️☹️",174,876,3.902,3,panjang,178.557
136078,2025-08-06T12:55:37+00:00," 
 
 
2023 aku dekat sama bule turki, kita saling ada perasaan dan bahkan udah janji dan berencana mau ketemu dan dia mau datang ke indo tapi ditengah' kedekatan kita ternyata ada cewe lain yg dampingi dia pas dia lagi balapan motor dan itu mantan nya.. dan akhirnya kami asing dan dia nikah sama cewe itu.. jujur kecewa+trust issues+sedih banget+gamon 2 tahun dan dulu aku selalu berharap dia balik meskipun aku tau dia udah nikah 🥺🥺 (alasan dia pilih cewe itu karena dia gabisa ldr) tp sebelum dia nikah itu dan masi pacaran sama cewe itu tu dia masih selalu stalk akun ku dan aku tau itu karena ketauan, aku juga tau saat itu sebenarnya dia masih ada rasa tapi dia nya gabisa ldr dan dia juga mau cepat nikah krn kami juga beda 5thn",135,729,4.319,3,panjang,178.557
135977,2025-08-04T01:18:05+00:00," 
 
 
aku akui dia baik, tapi baik nya tuu harus adaa timbal balik, bpaku jugaa berpikir sma kaya akuu, pernahh yaa aku tu wktu sekolah adaa camp kan tapi belum bayar, terus bbi ku ngsih kan, nah bukan ngsh minjem tapii makanyaa sma bpaku engga dibayar soalnya kan niat nya ngasih kan, kalau niat ngasih minjem bakal dibayar sm bpaku jugaa, tapii pas aku kerjaa udahh lama dong berarti yaa, nahh bbi tu kan spaylater di shopee akuu yaa 2 bulan lagii 100k lebih hampir 200k gatau lebih lupa lagii, teruss bilangg ginii ""bayar di kamu aja dulu kan waktu itu bbi nyimpen uang yang untuk bayar camping 200k"" kek anjirr demi apaaa? sumpah sakit hati bgt, akuu nangiss pas bilang ke mmh sumpah yaa sakit bgt jir, padahal yaa pas aku kerja akuu suka ngasih uang ke anak2nya walau gak seberapa jugaa",142,785,4.437,3,panjang,178.557
135976,2025-08-04T01:06:22+00:00," 
 
 
akuu mau ceritaa yaa, tba2 tadi bbi aku bilang ""anda tidak niat kerja?"", ke anjaii kenapa harus nanya gitu kan hak mau kerja atau tidak itu hak akuu yaa, mentang2 anaknya udah kerja, padahal sebelumnya aku pernah kerja tapi keluar karena tidak nyaman, dia tu kayaa apaa yaa kya ngebanding2 in hidup aku sma anaknya pdhl bedaa yaa btw aku cewe anaknya cowo, terus yaa suka merasa paling benerr ajaa, padahal akuu tauu yaa anak nya tu gengsi kalau gak kerja yang ada kaitannya dengan farmasi2 gt, anaknya kerja di apotik skrg, pernah jugaa yaa pas aku sebelum kerja terus lagi nyri2 kerjaa mmh ku kan sukaa excited gtuu, terus bbi ku bilang ""alah jangan berharap dulu nanti teh gak jadi"", tapi pas anaknya nyri2 kerja dia excited, kek anjirr kenapaaa sihhh",132,754,4.591,3,panjang,178.557
135878,2025-08-01T17:18:32+00:00," 
 
 
Kadang aku mikir, kenapa hidupku harus ribet banget. Dari kecil sampai sekarang, masalah kayak nggak pernah berhenti mampir. Orang lain mungkin jalan hidupnya lurus, sementara aku harus muter jauh, jatuh, bangun, terus jatuh lagi. Kadang capek, kadang pengen nyerah.

Tapi kalau dipikir-pikir, mungkin justru ini caraku ditempa. Hidupku emang beda, alurnya nggak semulus orang lain. Tapi dari situ aku jadi ngerti arti sabar, ngerti gimana rasanya kuat meski hati retak. Aku belajar berdiri meski kaki gemeteran, belajar senyum meski lagi sakit.

Mungkin hidupku belum kelihatan indah sekarang. Tapi aku percaya, setiap luka yang aku lewatin bakal jadi alasan aku lebih kuat besok. Karena ujung-ujungnya, hidup bukan soal siapa yang paling cepat sampai tujuan, tapi siapa yang bisa bertahan walau jalannya terjal.

Aku memang beda, dan justru karena beda itulah aku istimewa. Aku bukan korban masalahku, aku adalah pejuang yang masih bisa berdiri meski berkali-kali dijatuhkan.",148,974,5.392,3,panjang,178.557
135789,2025-07-30T14:38:55+00:00," 
 
 
jujur gak pernah sebenci ini sama anak kecil
Jadi kan tetangga ak baru kedatangan tamu/adek dri istri nya udh punya anak sih,jdi tuh anak dri adek nya ini itu beda bapak gitu lho jdi kek di bedain gitu sama mamak nya,ak kadng kasian liat dia di marahin pdhl gak salah,terus tuhh kan yg tetngga ak ini punya anak juga sama² cewe,terus beda umur nya sekitar 1/2 thun gitu,teruss si anak tetangga ku ini ikut² an lah ngebentak² dia,kek awal nya ak ngira mungkin krn dia salah,eh lama kelamaan menjadi²,sampe si adek tuh nangis pun di bentak Terus sama dia, Semenjak itu benci nian ak sama tuh anak,dan lebih sakit nya mama nya gak belain anak nyaa,kek damn,nusuk banget,mana masih kelas 1 sd lagi,digituin sama keluarga nyaa..
Sekian maksihhh",143,739,4.154,3,panjang,178.557
135662,2025-07-27T08:45:34+00:00," 
 
 
OKE AKU MAU CERITAA , 


JADI DULU PAS AKU KELAS 2 SMP NIEH AKU PACARAN SAMA SALAH SATU NYA MANTAN AKU KITA SEBUT AJA NAMA NYA JOKO, AKU SAMA JOKO INI PACARAN LEBIH DARI 5 BULAN LAH OH YA WAKTU ITU SEMUA TEMEN TEMEN AKU TAU JADI YA NORMAL DONG BAGI MEREKA PAS SUATU HARI , JOKO NI NGAK NGECHAT AKU ITU SEKITAR 2 HARI LEBIH AKU POSITIVE THING KING AJA MUNGKIN LAGI SIBUK NAHH PAS LAGI KELUAR AKU LIAT ADA SESEORNG YANG MIRIP JOKO AKU LIATIN DONG , KOK KAYAK KENAL NAHH BENER SI JOKO TERUS AKU LIAT ADA TEMEN DEKET AKU PANGGIL AJA NAMA NYAA JIHAN. AKU LIAT MEREKA BERDUA KOK PEGANGAN TANGAN AKU MAU LABRAKK LAHHH NAHH DISITU AKU UDH KESEL DANN YAPP BENER AJA MEREKA BERDUA SELINGKUHH DAN FYI SI JIHAN INI JUGA UDH PUNYA PACAR. DAN AKU LABRAK BUKAN SEKADAR SELINGKUH MEREKA BERDUA SERING JUGA GITU GITUANNN 


OKE ITU AJAA",152,813,4.296,3,panjang,178.557
